View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,,Control Schedule,,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,1,Perform Qualitative Risk Analysis,,,,,
,,,,,,,All of the above,,,,,
Radio,SM,0,1,SingleQuestion,"A baseline which contains the user acceptance criteria, work packages, and a dictionary. Which baseline is this?",,,[Qno: PML_334] >> ,,,,
,,,,,,,Schedule baseline,,,,,
,,,,,,,Project baseline,,,,,
,,,,,,,Cost baseline,,,,,
,,,,,,1,Scope baseline,,,,,
Radio,SM,0,1,SingleQuestion,In your project you are encouraging individuals for individual braining storming for idea generation and output of this you will consolidate into a single map to reflect commonality and difference. Which technique are you using?,,,[Qno: PML_350] >> ,,,,
,,,,,,,Nominal group technique,,,,,
,,,,,,1,Idea/mind mapping,,,,,
,,,,,,,Brainstorming,,,,,
,,,,,,,The Delphi Technique,,,,,
Radio,SM,0,1,SingleQuestion,During requirements collection you decide that everyone agrees on a single course of action for certain kind of decisions. Which method are you using to make those decisions?,,,[Qno: PML_363] >> ,,,,
,,,,,,1,Unanimity,,,,,
,,,,,,,Majority,,,,,
,,,,,,,Plurality,,,,,
,,,,,,,Dictatorship,,,,,
Radio,SM,0,1,SingleQuestion,In a meeting with stakeholders you are verifying that all items currently in the scope are really necessary or if functions could be provided at a lower cost without degrading performance or quality of the deliverables. Which product analysis are you using?,,,[Qno: PML_384] >> ,,,,
,,,,,,,Value engineering,,,,,
,,,,,,,Function analysis,,,,,
,,,,,,,Benefit/cost analysis,,,,,
,,,,,,1,Value analysis,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following best describes the difference between project deliverables and project requirements?,,,[Qno: PML_395] >> ,,,,
,,,,,,,Deliverables are specific items that must be produced to consider the project or project phase complete. A phase can have one deliverable and many requirements.,,,,,
,,,,,,,Requirements are measurable items that must be produced to consider the project or project phase complete. A phase can have multiple deliverable and many requirements.,,,,,
,,,,,,,"Requirements are measurable items that must be produced to consider the project or project phase complete. Deliverables are the specifications of the product, services or result need to be delivered.",,,,,
,,,,,,1,Deliverables are specific items that must be produced to consider the project or project phase complete. Requirements are the specifications of the deliverables used to tell you if the deliverables were produced successfully.,,,,,
Radio,SM,0,1,SingleQuestion,Within one week of project scope statement baseline customer comes to and mentions that frozen requirements does not support our newly changed marketing strategy therefore contract need to be amended. After this change is evaluated and you found substantial change in cost and schedule which has been approved by customer. What is your next step?,,,[Qno: PML_396] >> ,,,,
,,,,,,,Cost and Schedule has been approved by the customer therefore do nothing,,,,,
,,,,,,,Update the scope management plan,,,,,
,,,,,,,Update the lessons learned document,,,,,
,,,,,,1,Adjust your baselines as per newly approved cost and schedule.,,,,,
Radio,SM,0,1,SingleQuestion,Sponsor decided that although all will participate to give input but only Jim will make the decision. Which decision making technique is this?,,,[Qno: PML_398] >> ,,,,
,,,,,,1,Dictatorship,,,,,
,,,,,,,Unanimity,,,,,
,,,,,,,Majority,,,,,
,,,,,,,Plurality,,,,,
Radio,SM,0,1,SingleQuestion,A discipline deals with interdisciplinary field of engineering that focuses on how complex engineering projects should be designed and managed over the life cycle of the project.,,,[Qno: PML_432] >> ,,,,
,,,,,,1,System engineering,,,,,
,,,,,,,Function analysis,,,,,
,,,,,,,Values analysis,,,,,
,,,,,,,Value engineering,,,,,
Radio,SM,0,1,SingleQuestion,Prototypes as tool & technique used in which process,,,[Qno: PML_2894] >> ,,,,
,,,,,,1,Collect Requirement,,,,,
,,,,,,,Create WBS,,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,,Identify Risk,,,,,
Radio,SM,0,1,SingleQuestion,"How requirements activities will be planned, tracked, reported. The method of initiating changes to the product, method of analyzing changes requests and defining authorization levels requires to approve any change. All this is part of",,,[Qno: PML_2913] >> PMBOK(r) Guide 4th Edition Page 126,,,,
,,,,,,1,Requirement Management Plan,,,,,
,,,,,,,Change Management Plan,,,,,
,,,,,,,Configuration Management Plan,,,,,
,,,,,,,Scope Management Plan,,,,,
Radio,SM,0,1,SingleQuestion,Scope creep is,,,[Qno: PML_2914] >> ,,,,
,,,,,,,Controlled Change,,,,,
,,,,,,1,Uncontrolled Change,,,,,
,,,,,,,Changes requested by customer only,,,,,
,,,,,,,Changes must for the project&rsquo;s success,,,,,
Radio,SM,0,1,SingleQuestion,Organization process assets are utilized when you are performing ----- Process,,,[Qno: PML_2924] >> ,,,,
,,,,,,,Plan Risk Response,,,,,
,,,,,,,Monitor & Control Risk,,,,,
,,,,,,,Collect Requirement,,,,,
,,,,,,1,Define Scope,,,,,
Radio,SRE,0,1,SingleQuestion,"On your project one of your team member presented a solution to you. It was not impressive and you were not convinced, but after lots of discussion and questions and answers you approved the proposal and the undertaking was launched. It was too late when you discovered that it was a mistake and will result in substantial losses to your company. What do you do next?",,,[Qno: PML_326] >> ,,,,
,,,,,,1,Step forward and announce to your management that you made a wrong decision.,,,,,
,,,,,,,"Fire the team member and clean the house, after all it was his idea.",,,,,
,,,,,,,You and your team member both should take responsibility and resign from the job.,,,,,
,,,,,,,"Submit your resignation, confident that your management will not accept it; after all you did not do it your personal gain.",,,,,
Radio,SRE,0,1,SingleQuestion,In your project meeting you discovered that the one stakeholder will have a problem with the system if you do not implement a change to the software. The estimate for the implementation of the change is one weeks. What do you do next?,,,[Qno: PML_360] >> ,,,,
,,,,,,,Implementing change will delay the project and it will cause problem to other stakeholders so do not allow any change.,,,,,
,,,,,,,Instruct your team to implement the change. As a project manager it is your responsibility to meet the requirements of the stakeholders.,,,,,
,,,,,,,Discuss the change with the stakeholder to figure out if they really need the change.,,,,,
,,,,,,1,Document the change and its impact and process the change request through CCB.,,,,,
Radio,SRE,0,1,SingleQuestion,You are the project manager for complex data analysis tool. As a project manager you are working on this tool since last 10 months  . A newly hired R&D head is one of the stakeholder of this project. What will you do now?,,,[Qno: PML_361] >> ,,,,
,,,,,,,Add newly hired R&D head into your stakeholder register.,,,,,
,,,,,,1,Schedule a meeting with new R&D head to ensure that he knows the current requirements and determine if he might have new requirements to add to the project.,,,,,
,,,,,,,Mail a copy of the project charter & project management plan to him so that he know that you are project manager of this project and what you are trying to achieve.,,,,,
,,,,,,,Keep working on the project. At the time of system implementation CEO will introduce you when needed.,,,,,
Radio,SRE,0,1,SingleQuestion,You are managing a construction of a huge residential project. You are planning to invite contractors for plumbing work. You know that your cousin owns a reputed plumbing company and he can provide quality services on this project. He meets you over dinner and proposes to submit the quotation. How would you manage this situation?,,,[Qno: PML_409] >> ,,,,
,,,,,,1,You inform your company about the conflict of interests and select the contractor based on objective criteria.,,,,,
,,,,,,,"You outsource the work to your cousin and inform your company, after all he is giving high quality services.",,,,,
,,,,,,,You inform your company about the conflict and exclude your cousin from the bid.,,,,,
,,,,,,,You inform your company about the conflict and keep yourself out from this process. However to ensure quality services to your company you provide your cousin additional information that other bidder do not have.,,,,,
Radio,SRE,0,1,SingleQuestion,"""PMP Code of Professional Conduct"" does not apply in which situation?",,,[Qno: PML_431] >> ,,,,
,,,,,,1,Complying with the stakeholders requirements.,,,,,
,,,,,,,Reporting experience and PMP status truthfully.,,,,,
,,,,,,,Complying with the rules and standards of foreign countries.,,,,,
,,,,,,,Reporting conflicts of interest.,,,,,
Radio,TM,0,1,SingleQuestion,The waiting time between two tasks is called?,,,[Qno: PML_321] >> ,,,,
,,,,,,,Slack,,,,,
,,,,,,,Float,,,,,
,,,,,,,Lead,,,,,
,,,,,,1,Lag,,,,,
Radio,TM,0,1,SingleQuestion,The process of approximating the number of work periods needed to complete individual activities with estimated resources is called?,,,[Qno: PML_339] >> ,,,,
,,,,,,,Plan Activity Durations,,,,,
,,,,,,,Estimate Resources,,,,,
,,,,,,,Estimate Durations,,,,,
,,,,,,1,Estimate Activity Duration,,,,,
Radio,TM,0,1,SingleQuestion,Expert Judgement is NOT a tool in which Time Management knowledge area process,,,"[Qno: PML_2890] >> Time management knowledge area process Sequence Activities, Develop Schedule, Control Schedule does not uses Expert judgement as tool.",,,,
,,,,,,,Define Activities,,,,,
,,,,,,,Estimate Activity Duration,,,,,
,,,,,,,Estimate Activity Resource,,,,,
,,,,,,1,Develop Schedule,,,,,
Radio,TM,0,1,SingleQuestion,Expert judgement is most frequently used tool in all the PMBoK which tool is least used among the given below.,,,[Qno: PML_2893] >> Rolling wave planning is used only when defining activities. This is the best answer among the options.,,,,
,,,,,,,Communication Methods,,,,,
,,,,,,,Project Management Software,,,,,
,,,,,,,Reserve Analysis,,,,,
,,,,,,1,Rolling Wave Planning,,,,,
Radio,TM,0,1,SingleQuestion,You can NOT use parametric estimating while you are,,,[Qno: PML_2896] >> Estimate Activity Resources does not use parametric estimating,,,,
,,,,,,,Estimating Activity Duration,,,,,
,,,,,,,Estimating Cost of activities,,,,,
,,,,,,1,Estimating Resource on any activity,,,,,
,,,,,,,None of the above,,,,,
Radio,TM,0,1,SingleQuestion,Critical Chain Method is based on,,,[Qno: PML_2898] >> ,,,,
,,,,,,1,Theory of Constraints,,,,,
,,,,,,,Theory of Relativity,,,,,
,,,,,,,Theory of Probability,,,,,
,,,,,,,Theory of Assumptions,,,,,
Radio,TM,0,1,SingleQuestion,Lead and lag are activity attributes they used while,,,[Qno: PML_2904] >> ,,,,
,,,,,,1,Developing schedule,,,,,
,,,,,,,Estimating Activity Duration,,,,,
,,,,,,,Estimating Activity Resources,,,,,
,,,,,,,Estimating Activity Cost,,,,,
Radio,TM,0,1,SingleQuestion,"You have released some  product to the customer but customer has not verified the product. Your boss told you that in order to utilize assigned resource you start planning for next phase, although we know that you may have to change the plan to incorporate suggested feedback. This is an example of ",,,[Qno: PML_2906] >> ,,,,
,,,,,,1,Fast Tracking,,,,,
,,,,,,,Crashing,,,,,
,,,,,,,Smart Decision,,,,,
,,,,,,,High Resource Utilization,,,,,
Radio,TM,0,1,SingleQuestion,Which one of these is NOT example of crashing?,,,[Qno: PML_2907] >> ,,,,
,,,,,,,Approving overtime,,,,,
,,,,,,,Brining the additional resources,,,,,
,,,,,,,Paying to expedite delivery to activities on the critical path,,,,,
,,,,,,1,Team working overtime on non-critical activities,,,,,
Radio,TM,0,1,SingleQuestion,The outcome of the what-if scenario analysis can be used ,,,[Qno: PML_2908] >> ,,,,
,,,,,,,To assess the feasibility of the project schedule under adverse conditions,,,,,
,,,,,,,In preparing contingency and response plan to overcome unexpected situation,,,,,
,,,,,,,In mitigating the impact of unexpected situation,,,,,
,,,,,,1,All of the above,,,,,
Radio,TM,0,1,SingleQuestion,Project schedule can not be presented in which of the following format,,,[Qno: PML_2909] >> Tornado Diagrams are used for sensitivity analysis and part of quantitative risk analysis,,,,
,,,,,,,Milestone charts,,,,,
,,,,,,,Bar Charts,,,,,
,,,,,,,Project Schedule Network Diagrams,,,,,
,,,,,,1,Tornado Diagrams,,,,,
Radio,TM,0,1,SingleQuestion,Schedule baseline is accepted and approved by,,,[Qno: PML_2910] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,1,Project Management Team,,,,,
,,,,,,,Project Manager,,,,,
,,,,,,,Sponsor,,,,,
,,,,,,,Management,,,,,
Radio,TM,0,1,SingleQuestion,Schedule data can not includes,,,[Qno: PML_2911] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,,"Schedule milestones, Schedule activities",,,,,
,,,,,,,Activity attributes,,,,,
,,,,,,,Cash flow projections,,,,,
,,,,,,1,Cost performance baseline,,,,,
Radio,TM,0,1,SingleQuestion,Schedule data can not includes,,,[Qno: PML_2912] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,,Documentation of all identified assumptions an constraints,,,,,
,,,,,,,Resource requirement by time period,,,,,
,,,,,,,Resource leveled schedule and not resource-leveled schedule,,,,,
,,,,,,1,Scheduling of management reserves,,,,,
Radio,TM,0,1,SingleQuestion,You do not need organization process assets for ,,,[Qno: PML_2925] >> ,,,,
,,,,,,1,Sequencing activities,,,,,
,,,,,,,Define Activities,,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,,Estimate Activity Duration,,,,,
Radio,TM,0,1,SingleQuestion,"Finance department informed you that they cannot release more than $ 100,000 this month for your project. And this can be done only after 20th of this month. This is an example of -----",,,[Qno: PML_2952] >> ,,,,
,,,,,,,Milestone,,,,,
,,,,,,,Deadline,,,,,
,,,,,,1,Constraint,,,,,
,,,,,,,Risk,,,,,
Radio,TM,0,1,SingleQuestion,What is not true about  project schedule and schedule baseline,,,[Qno: PML_2953] >> ,,,,
,,,,,,1,Both are Same,,,,,
,,,,,,,"Project schedule is live document, schedule baseline is snapshot of project schedule.",,,,,
,,,,,,,"Project schedule is part of project document, schedule baseline is part of project management plan",,,,,
,,,,,,,"Project schedule can be updated anytime, schedule baseline can be changed only after approval",,,,,
Radio,TM,0,1,SingleQuestion,Resource Breakdown Structure is developed in,,,[Qno: PML_2954] >> ,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,,Acquire Project Team,,,,,
,,,,,,1,Estimate Activity Resource,,,,,
,,,,,,,Estimate Activity Human Resource,,,,,
Radio,TM,0,1,SingleQuestion,Rolling wave planning is required for,,,[Qno: PML_2955] >> ,,,,
,,,,,,1,Defining activities,,,,,
,,,,,,,Developing Schedule,,,,,
,,,,,,,Creating WBS,,,,,
,,,,,,,Colleting Requirement,,,,,
Radio,TM,0,1,SingleQuestion,All the inputs required to perform the given processes is available to you which of the following does not need expert judgement?,,,[Qno: PML_2956] >> ,,,,
,,,,,,,Defining activities,,,,,
,,,,,,,Estimating activity durations,,,,,
,,,,,,,Estimate Activity Resources,,,,,
,,,,,,1,Developing Schedule,,,,,
Radio,TM,0,1,SingleQuestion,What information do you NOT need for controlling schedule,,,[Qno: PML_2957] >> ,,,,
,,,,,,1,Activity Attribute,,,,,
,,,,,,,Work Performance Information,,,,,
,,,,,,,Project Schedule,,,,,
,,,,,,,Project Management Plan,,,,,
Radio,TM,0,1,SingleQuestion,"For an activity you got following estimates from your technical expert <BR>Optimistic time: 10 Days, Pessimistic Time: 18 Days, Mostlikely Time: 13 Days<BR>What is the probability that you will be able to complete this activity within 16 days.",,,[Qno: PML_2958] >> Sigma=SD (Standard Deviation) = (P-O)/6 = (18-10)/6 = 1.34<BR>Mean = (O+P+4M)/6 = (10 + 18 + 52)/6 = 80/6 = 14.34<BR>1 Sigma= 68.40% =14.34 +/- 1.34 = between 13 & 15.68 Days<BR>2 Sigma= 95.44%<BR>3 Sigma= 99.73%<BR>6 Sigma= 99.99%<BR>,,,,
,,,,,,1, 68%.,,,,,
,,,,,,, 95%.,,,,,
,,,,,,, 97%.,,,,,
,,,,,,, 99%.,,,,,
Radio,TM,0,1,SingleQuestion,"For an activity you got following estimates from your technical expert <BR>Optimistic time: 10 Days, Pessimistic Time: 18 Days, Mostlikely Time: 13 Days<BR>What is the probability that you will be able to complete this activity within 19 days.",,,[Qno: PML_2959] >> Sigma=SD (Standard Deviation) = (P-O)/6 = (18-10)/6 = 1.34<BR>Mean = (O+P+4M)/6 = (10 + 18 + 52)/6 = 80/6 = 14.34<BR>1 Sigma= 68.40% <BR>2 Sigma= 95.44%<BR>3 Sigma= 99.73% = 14.34 +/- 1.34*3 = 14.34 +/-  4.02 = between 10.32 & 18.36<BR>6 Sigma= 99.99%,,,,
,,,,,,, 68%.,,,,,
,,,,,,, 95%.,,,,,
,,,,,,, 97%.,,,,,
,,,,,,1, 99%.,,,,,
Radio,TM,0,1,SingleQuestion,"For an activity you got following estimates from your technical expert<BR>Optimistic time: 10 Days, Pessimistic Time: 18 Days, Mostlikely Time: 13 Days<BR>How many days are required to complete the activity with 99.99% confidence level",,,[Qno: PML_2960] >> Sigma=SD (Standard Deviation) = (P-O)/6 = (18-10)/6 = 1.34<BR>Mean = (O+P+4M)/6 = (10 + 18 + 52)/6 = 80/6 = 14.34<BR>1 Sigma= 68.40% <BR>2 Sigma= 95.44%<BR>3 Sigma= 99.73% <BR>6 Sigma= 99.99% = 14.34 +/- 1.34*6 = 14.34 +/-  4.02 = between 6.3 & 22.38,,,,
,,,,,,,Maximum 19 Days,,,,,
,,,,,,,Maximum 15 Days,,,,,
,,,,,,1,Maximum 23 Days,,,,,
,,,,,,,Maximum 21 Days,,,,,
Radio,TM,0,1,SingleQuestion,What is the meaning of work contour for any activity,,,[Qno: PML_2961] >> ,,,,
,,,,,,1,Distribution of cost or efforts load on time line,,,,,
,,,,,,,Distribution of time for any activity for all resources,,,,,
,,,,,,,Distribution of  resources across any geographical location,,,,,
,,,,,,,None of the above,,,,,
Radio,TM,0,1,SingleQuestion,Which of these is not activity type,,,[Qno: PML_2962] >> ,,,,
,,,,,,,Fixed Duration,,,,,
,,,,,,,Fixed Unit,,,,,
,,,,,,,Fixed Efforts,,,,,
,,,,,,1,Fixed Deadline,,,,,
Radio,TM,0,1,SingleQuestion,Analogous estimating is about using your past experience to estimate. When do you need this technique?,,,[Qno: PML_2963] >> ,,,,
,,,,,,1,For estimating Activity durations,,,,,
,,,,,,,For estimating activity resources,,,,,
,,,,,,,For estimating critical path,,,,,
,,,,,,,For estimating critical chain,,,,,
Radio,TM,0,1,SingleQuestion,You can apply leads and lags on project schedule while,,,[Qno: PML_2964] >> ,,,,
,,,,,,,Developing schedule,,,,,
,,,,,,,Sequencing activities,,,,,
,,,,,,,Estimating activity durations,,,,,
,,,,,,1,Only 1 & 2 are correct,,,,,
Radio,TM,0,1,SingleQuestion,Resource calendar information is not required for,,,[Qno: PML_2965] >> ,,,,
,,,,,,1,Sequence activities,,,,,
,,,,,,,Estimate Activity Durations,,,,,
,,,,,,,Estimate Activity Resources,,,,,
,,,,,,,Develop Schedule,,,,,
Radio,TM,0,1,SingleQuestion,Schedule baseline is required for ,,,[Qno: PML_2966] >> ,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,1,Plan Quality,,,,,
,,,,,,,Project Risk Management,,,,,
Radio,TM,0,1,SingleQuestion,Schedule Management Plan is developed in ------- process,,,[Qno: PML_2967] >> ,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,,Time Management Knowledge Area,,,,,
,,,,,,,Define Activities,,,,,
,,,,,,1,Develop Project Management Plan,,,,,
