View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,1,Work breakdown structure,,,,,
Radio,COM,0,1,SingleQuestion,What should you focus on when managing the stakeholders of your project?,,,"[Qno: PML_632] >> PMBOK(r) Guide 4th Edition, page 261-262.",,,,
,,,,,,1,Resolving issues.,,,,,
,,,,,,,Ensuring the order of phases.,,,,,
,,,,,,,Incorporating change requests,,,,,
,,,,,,,Ensuring stakeholder value.,,,,,
Radio,FW,0,1,SingleQuestion,You are using a Phase gate approach for your project. What do you need to consider?,,,"[Qno: PML_637] >> PMBOK(r) Guide 4th Edition, page 19",,,,
,,,,,,,"Gates are often called kill points, when they are used to eliminate weak team members.",,,,,
,,,,,,,Phase gates are often used to verify entry criteria of a previous phase and exit criteria of the next one.,,,,,
,,,,,,1,The order of phases must be strictly consecutive without overlapping in order to allow for gates.,,,,,
,,,,,,,If phase gate is approaching fast then it is a sign of poor planning,,,,,
Radio,SRE,0,1,SingleQuestion,Understanding cultural key similarities and differences is especially important for-------,,,[Qno: PML_665] >> ,,,,
,,,,,,,"Culturally homogeneous, co-located teams.",,,,,
,,,,,,,Project sub-teams and work cells.,,,,,
,,,,,,1,"Globally dispersed, cross-cultural and virtual teams.",,,,,
,,,,,,,Teams under high budget and schedule pressure.,,,,,
Radio,QM,0,1,SingleQuestion,In you project you are using control charts to identify outliers. An outlier is ---,,,[Qno: PML_667] >> Control charts are used to plot the data points and watch the variation from mean and know how much is within control limits.,,,,
,,,,,,,Typical result of a rare random cause which is difficult to replicate and to verify.,,,,,
,,,,,,,"Insignificant results like measurement errors, the causes of which should not be further investigated.",,,,,
,,,,,,,Measurements of inconsistent with a run of 7 results over or under a mean value.,,,,,
,,,,,,1,Measurements outside the bandwidth between an upper and lower control limit.,,,,,
Radio,COM,0,1,SingleQuestion,Which is NOT a type of project review meeting?,,,[Qno: PML_671] >> ,,,,
,,,,,,1,Standup Meeting,,,,,
,,,,,,,Team review meetings,,,,,
,,,,,,,Executive management review meetings,,,,,
,,,,,,,Customer review meetings,,,,,
Radio,COM,0,1,SingleQuestion,What is not the main purpose of a final Project report?,,,"[Qno: PML_687] >> Preparing acceptance of the final product, service or result is done as a part of verify scope process. See PMBOK(r) Guide, 4th Edition, page 102",,,,
,,,,,,,Making stakeholders aware that the project has been closed out.,,,,,
,,,,,,,Acknowledging what has been done and achieved by all contributors.,,,,,
,,,,,,1,"Preparing acceptance of the final product, service or result.",,,,,
,,,,,,,If a project has been cancelled before completion: Explaining the causes.,,,,,
Radio,FW,0,1,SingleQuestion,Which of these is not a valid knowledge area as per PMI?,,,[Qno: PML_761] >> Stakeholder Management is not a valid Knowledge Area.,,,,
,,,,,,1,Stakeholder Management.,,,,,
,,,,,,,Integration Management.,,,,,
,,,,,,,Risk Management.,,,,,
,,,,,,,Procurement Management,,,,,
Radio,IM,0,1,SingleQuestion,During the Close Project process all expected to be done except,,,[Qno: PML_780] >> Creation of deliverables is output of the Direct and Manage Project execution process.,,,,
,,,,,,,The handing over of deliverables to the receiving party.,,,,,
,,,,,,,Documenting the project learnings.,,,,,
,,,,,,1,Creation of deliverables of the project.,,,,,
,,,,,,,Release of project resources.,,,,,
Radio,FW,0,1,SingleQuestion,"Which organization , the project manager has total control of projects?",,,[Qno: PML_791] >> Projectized organization : The project manager has total control of projects. People are assigned and report to a project manager.,,,,
,,,,,,,Balanced Matrix organization,,,,,
,,,,,,1,Projectized organization,,,,,
,,,,,,,Strong Matrix,,,,,
,,,,,,,Weak Matrix organization,,,,,
Radio,IM,0,1,SingleQuestion,The scope of closing process includes:,,,[Qno: PML_820] >> Contract Closure and Project Closure both are part of closing process group and Contract closure should be before the Close Project process,,,,
,,,,,,,Final reporting,,,,,
,,,,,,,Activity List,,,,,
,,,,,,1,Contract closeout,,,,,
,,,,,,,Exit interview,,,,,
Radio,COM,0,1,SingleQuestion,Which is not included in Performance improvements :,,,[Qno: PML_836] >> Overtime worked is not the performance improvement in project,,,,
,,,,,,,Improvements in individual skills,,,,,
,,,,,,,Improvements in team behaviors,,,,,
,,,,,,1,Improvements in amount of overtime worked,,,,,
,,,,,,,Improvements in team capabilities,,,,,
Radio,PM,0,1,SingleQuestion,The process of identifying and defining a product or service required in project is called:,,,[Qno: PML_839] >> In procurement planning process you determine what products or services required from outside the project organization,,,,
,,,,,,,Source selection,,,,,
,,,,,,,Contract administration,,,,,
,,,,,,1,Procurement planning,,,,,
,,,,,,,Contract closeout,,,,,
Radio,PM,0,1,SingleQuestion,You write your procurement document in which process?,,,[Qno: PML_843] >> Create Procurement document is done in Plan Procurements process.,,,,
,,,,,,,Conduct Procurements,,,,,
,,,,,,,Administer Procurements,,,,,
,,,,,,1,Plan Procurements,,,,,
,,,,,,,Procurement Plan,,,,,
Radio,TM,0,1,SingleQuestion,Dummy relationships or dummy activities concept is related to ,,,[Qno: PML_905] >> ,,,,
,,,,,,,Precedence Diagramming Method [PDM],,,,,
,,,,,,1,Activity on Arrow (AOA),,,,,
,,,,,,,Fragment Network,,,,,
,,,,,,,Activity on Node (AON),,,,,
Radio,QM,0,1,SingleQuestion,In your project you are sequencing activities you will all the tools except.,,,[Qno: PML_907] >> Rolling wave planning is a technique for Define Activities. Other options are technique for Sequence Activities.,,,,
,,,,,,,Mandatory Dependencies,,,,,
,,,,,,,Arrow Diagramming Method [ADM,,,,,
,,,,,,,Precedence Diagramming Method [PDM],,,,,
,,,,,,1,Rolling Wave Planning,,,,,
Radio,TM,0,1,SingleQuestion,Which is a technique for Define Activities?,,,[Qno: PML_908] >> Rolling wave planning is a technique for Define Activities. Other tool & techniques are for Sequence Activities.,,,,
,,,,,,,Mandatory Dependencies,,,,,
,,,,,,,Arrow Diagramming Method [ADM,,,,,
,,,,,,1,Rolling Wave Planning,,,,,
,,,,,,,Precedence Diagramming Method [PDM],,,,,
Radio,TM,0,1,SingleQuestion,Identification of Mandatory Dependencies is done during which process:,,,[Qno: PML_914] >> In sequence activities you identify and document interactivity and logical relationships,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,,Define Activities,,,,,
,,,,,,1,Sequence Activities,,,,,
,,,,,,,Estimate Activity Durations,,,,,
Radio,TM,0,1,SingleQuestion,Which is not an activity attribute:,,,[Qno: PML_951] >> Activity attributes are input for Develop Schedule process. The scheduling information is not a part of the activity attribute.,,,,
,,,,,,,Location where to perform the activity,,,,,
,,,,,,1,Time when to perform the activity,,,,,
,,,,,,,Leads and Lags,,,,,
,,,,,,,Person responsible for the activity,,,,,
Radio,FW,0,1,SingleQuestion,Which is not correct about initial phase of a project?,,,[Qno: PML_955] >> Because not many resources committed at this stage there is lease cost associated in this phase.,,,,
,,,,,,,Stake holders have maximum influence during this phase,,,,,
,,,,,,,The highest uncertainty is at this stage of the project.,,,,,
,,,,,,1,The cost associated at the initial phase of the project is highest.,,,,,
,,,,,,,All of the above,,,,,
Radio,QM,0,1,SingleQuestion,Process analysis is part of ---,,,[Qno: PML_956] >> Process Improvement Plan (PIP) also outlines the steps which need to done for process analysis. Apart from that PIP also suggest how to align the variance in any process with project and organizational objectives.,,,,
,,,,,,,Quality Improvement Plan,,,,,
,,,,,,,Quality Metrics,,,,,
,,,,,,,Performance Analysis,,,,,
,,,,,,1,Process Improvement Plan,,,,,
Radio,QM,0,1,SingleQuestion,Trend Analysis is performed using ______.,,,[Qno: PML_958] >> Trend Analysis are performed using run chart and this involves forecasting the future trend based on past performance.,,,,
,,,,,,1,Run Chart,,,,,
,,,,,,,Scatter Diagram,,,,,
,,,,,,,Pareto Chart,,,,,
,,,,,,,Control Charts,,,,,
Radio,SRE,0,1,SingleQuestion,You & your friend are working with two different competing companies and both are bidding for same project. Your friend has given you some internal bidding related information. What should you do?,,,[Qno: PML_1021] >> ,,,,
,,,,,,,Tell your friend that they should not submit the proposal,,,,,
,,,,,,,Suggest your management that we should not bid for the project,,,,,
,,,,,,1,Inform the friend that he should not providing confidential information and check with your management that whether some body else can work on this proposal.,,,,,
,,,,,,,Ask a fellow project manager to work on the proposal,,,,,
Radio,FW,0,1,SingleQuestion,You are working on internal projects for your company. You are into requirement definition for new automation system that will enable employees to work from home. Management does not want to outsource this project and your team has been assigned to some high value external project. What is true?,,,[Qno: PML_1033] >> ,,,,
,,,,,,,The project ended due because of management support,,,,,
,,,,,,,The project ended due to starvation of funds,,,,,
,,,,,,1,The project ended due to change of organizational priority,,,,,
,,,,,,,The project ended due to integration issues,,,,,
Radio,PM,0,1,SingleQuestion,"You are the project manager for a project with an estimate of $100,000. After carefully analyzing the details, you found that you can complete the project in $70,000 by re-using some of the components. What action you should take?",,,[Qno: PML_1044] >> ,,,,
,,,,,,1,"Should inform the Sponsor and explain the approach and explain him the new estimate of $70,000.",,,,,
,,,,,,,Should not inform anyone since this will be a profit and you can show that you have made a big profit.,,,,,
,,,,,,,"Reduce the contingency reserve of your project by $30,000",,,,,
,,,,,,,"Inform the team that they will be getting a huge bonus on successful completion of the project and divide the $30,000 at the end of the project to team members as performance bonus",,,,,
Radio,FW,0,1,SingleQuestion,Which of the following is NOT true,,,[Qno: PML_1071] >> ,,,,
,,,,,,,Project phases are marked by completion of one or more deliverables,,,,,
,,,,,,,The project life cycle serves to define the beginning and end of a project,,,,,
,,,,,,,The project life cycle definition determines whether the feasibility study is treated as the first phase of the project or as a separate stand-alone project,,,,,
,,,,,,1,Project phases in a project are always sequential,,,,,
Radio,TM,0,1,SingleQuestion,The amount of time a task can be delayed without delaying the project completion date is called,,,[Qno: PML_1094] >> ,,,,
,,,,,,,Free Slack,,,,,
,,,,,,,Project Slack,,,,,
,,,,,,1,Total Slack,,,,,
,,,,,,,Project Lag,,,,,
Radio,PM,0,1,SingleQuestion,Which Contract is most widely used in Procurement process,,,[Qno: PML_1095] >> ,,,,
,,,,,,,Fixed Price Award Fee,,,,,
,,,,,,,CPPC,,,,,
,,,,,,1,Fixed Price ,,,,,
,,,,,,,Time & Material,,,,,
Radio,COM,0,1,SingleQuestion,When do you perform stakeholder analysis?,,,[Qno: PML_1139] >> Identify Stakeholders is one of the processes in the Communications Management knowledge area. Stakeholder Analysis is one of the tools and techniques of the Identify Stakeholders process. The goal of stakeholder analysis is to write down the needs of your stakeholders. ,,,,
,,,,,,,When developing the project charter,,,,,
,,,,,,,When creating the project management plan,,,,,
,,,,,,,When putting changes through change control,,,,,
,,,,,,1,When managing communications on your project,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following contracts has the MOST risk for the buyer?,,,[Qno: PML_1164] >> In all first three options seller does not have incentive of controlling the prices. In the CPPC contract seller is rather getting more when material cost is high. So it is in his interest if material prices goes up.,,,,
,,,,,,,Cost plus fixed fee (CPFF),,,,,
,,,,,,,Time and Materials (T&M),,,,,
,,,,,,1,Cost plus percentage (CPPC),,,,,
,,,,,,,Fixed price (FP),,,,,
Radio,FW,0,1,SingleQuestion,Which of the following processes is NOT in the Initiating process group?,,,[Qno: PML_1185] >> ,,,,
,,,,,,,Develop Project Charter,,,,,
,,,,,,1,Develop Project Management Plan,,,,,
,,,,,,,Identify Stakeholders,,,,,
,,,,,,,None of the above,,,,,
Radio,COM,0,1,SingleQuestion,"You are working as project manager on a IT project. Late in the project, client demands a big change. You did the assessment of the impact of the change and informs the client that how much time and money it will cost. But the client says that he doesn&rsquo;t have the time or budget to allow the change. What is the BEST way for you to handle this situation?",,,[Qno: PML_1243] >> ,,,,
,,,,,,,Plan a senior managers&rsquo; meet with the client to explain the situation,,,,,
,,,,,,1,Hold a meeting with the client to figure out why he is asking for the change,,,,,
,,,,,,,"Stop the work, right there because working after this will be waste of time and money (customer may not accept it)",,,,,
,,,,,,,Have the client find more money for the budget,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following BEST describes the records management system?,,,"[Qno: PML_1247] >> The records management system is used in Administer Procurement and Close Procurement Processes. It is used to store your contracts and any related documents, so that future project managers can refer to them in future projects.",,,,
,,,,,,,A library that stores the lessons learned for past projects,,,,,
,,,,,,,A filing system to store paid invoices,,,,,
,,,,,,1,A system to store contracts and project records for future project managers to reference,,,,,
,,,,,,,"A system to store human resource records, salary information and work performance history",,,,,
Radio,FW,0,1,SingleQuestion,Which of the following are NOT all examples of project documents?,,,"[Qno: PML_1261] >> Everything except Scope Baseline is project document. Scope baseline is part of Project Management Plan <BR>

PMBOK(r) Guide p 350",,,,
,,,,,,,"Activity List, Stakeholder Register, Forecasts",,,,,
,,,,,,,"Teaming Agreements, Risk Register, Quality Metrics",,,,,
,,,,,,,"SOW, Basis of Estimates, Resource Requirements",,,,,
,,,,,,1,"Scope Baseline, Project Funding Requirements, Stakeholder Requirements",,,,,
Radio,PM,0,1,SingleQuestion,Which of the following contracts has the MOST risk for the seller?,,,[Qno: PML_1285] >> A fixed price (FP) contract means that the buyer pays one amount regardless of how much it costs the seller to do the work. A fixed price contract only makes sense in cases where the scope is very well known.,,,,
,,,,,,1,Fixed price (FP),,,,,
,,,,,,,Cost plus fixed fee (CPFF),,,,,
,,,,,,,Time and Materials (T&M),,,,,
,,,,,,,Cost plus percentage of costs (CPPC),,,,,
Radio,FW,0,1,SingleQuestion,You are managing a large project divided into many subprojects. What should you do at the start of each subproject?,,,[Qno: PML_1331] >> When project is divided into multiple subprojects. You must conduct project initiation meeting at the start of subproject and identify stakeholders the new subproject.,,,,
,,,,,,,"Make sure you don&rsquo;t involve the team, to avoid the confusion of too many initiation meeting.",,,,,
,,,,,,1,Identify the stakeholders,,,,,
,,,,,,,Use the Earned Value Technique to identify the earned value of next phase,,,,,
,,,,,,,Release all resources from the project and contact sellers that it will take some time to start the next phase.,,,,,
Radio,PM,0,1,SingleQuestion, What is a tool and technique of Close procurements?,,,"[Qno: PML_1457] >> Procurement Audits, Negotiated Settlements, Records Mgmt Systems are tools and technique of close procurement. PMBOK(r) Guide 4th Edition, p. 343",,,,
,,,,,,, Payment systems ,,,,,
,,,,,,, Performance Reporting,,,,,
,,,,,,1, Negotiated settlements,,,,,
,,,,,,, Claims administration,,,,,
Radio,FW,0,1,SingleQuestion,All the following happen in the Initiating process with the exception of:,,,"[Qno: PML_1472] >> Choosing the project team is a Planning group activity. PMBOK(r) Guide 4th Edition, p. 53",,,,
,,,,,,, Determine stakeholders ,,,,,
,,,,,,, Identify processes and standards,,,,,
,,,,,,1, Choose the project team,,,,,
,,,,,,, Create the project charter,,,,,
Radio,SRE,0,1,SingleQuestion,"You are a project manager in an organization with a strong PMO. One of the newly hired project managers told you that he has been a PMP(r) since 2003. While perusing the PMI website looking for some standards documentation, you happen to do a lookup on this person and find out that they are not in the PMI repository of PMP(r)s in good standing. What do you do?",,,"[Qno: PML_1476] >> Report the case to PMI. The PMP(r) credential is issued by PMI, you agree to their professional code of conducts. It is your responsibility.",,,,
,,,,,,,Report the case to HR,,,,,
,,,,,,1,Report the case to PMI,,,,,
,,,,,,,Report this case to his senior manager,,,,,
,,,,,,,Report the case to the PMO,,,,,
Radio,SRE,0,1,SingleQuestion, You are doing business in India and about to start working on a new government project. Knowing that ethics and local culture has been very sensitive issue within your company when a government agency approaches you that it is customary and basic ethics that you should return the favor. Since we have helped you getting this highly lucrative business here you need to be courteous enough. Unfortunately as per your parent company&rsquo;s country&rsquo;s culture this is called bribe. What do you do in this situation.,,,"[Qno: PML_1497] >>  This is a matter of complying with the policies, laws and regulations in the country where you are doing business; what is illegal in your country may be considered legal and ethical in another country",,,,
,,,,,,1,Report the issue to your manger and comply with official guidelines,,,,,
,,,,,,, Look for ways to help the contract facilitator and go out of the way,,,,,
,,,,,,, This is a bribe by your country&rsquo;s standards - under no circumstances will you comply with the official&rsquo;s request ,,,,,
,,,,,,, Report the issue to Indian Intelligence Agency,,,,,
Radio,PM,0,1,SingleQuestion,The project manager can perform all the following functions in a procurement except:,,,"[Qno: PML_1515] >> The PM may not be the lead negotiator in procurements. PMBOK(r) Guide 4th Edition, p. 333",,,,
,,,,,,1,Should be the lead negotiator in a procurement ,,,,,
,,,,,,,Have authority to authorize changes to the procurement,,,,,
,,,,,,,Help to clarify and finalize the contract terms and conditions,,,,,
,,,,,,,Take a lead role in auditing the seller&rsquo;s work product,,,,,
Radio,PM,0,1,SingleQuestion,"You have engaged a sole source vendor to procure a critical product for your project that is needed for your project. The vendor submits a contract which is reviewed by your legal team. While most of the provisions are agreeable, there are several questionable provisions that are clearly illegal and unenforceable in the state where the contract will be signed. The vendor has informed you that they will not provide the product or sign the contract without those questionable provisions included. The procurement of this product is critical to the survivability of your business, and time is of the essence. The vendor thinks they have advantageous position and your organization have to comply in order to complete the project. Aside from the questionable provisions in the contract, everything else in the contract is acceptable. As the buyer, your best option moving forward is to:",,,"[Qno: PML_1539] >>  This is a somewhat tricky question and it must be read carefully. Answer A does not help you if time is of the essence - litigations and additional negotiations can take quite a long time. Answer C may or may not be possible and will also take considerable additional time. Answer D would probably work, legally, but may not support the idea of ‘protecting the relationship with the seller&rsquo;. However, it might become your ‘fallback&rsquo; option if B does not work. The best option, Answer B, is to point out the legal problems with the contract and appeal to the vendor&rsquo;s reason. Point out that if it comes down to legal wrangling or a court case, the illegality of the specific contract provisions will be exposed and deemed unenforceable in a court of law. (Most contracts will contain a phrase that states that if any provision of the contract is deemed unenforceable in a court of law, the remaining provisions are still in force.)",,,,
,,,,,,,Find a competing vendor that will provide an equivalent product ,,,,,
,,,,,,,Initiate a legal action against the vendor for attempting to break the law,,,,,
,,,,,,1," Point out that the questionable provisions are unenforceable in the state, and offer to sign the contract immediately if the provisions are removed or modified to be legal",,,,,
,,,,,,,Today you can sign the contract -  even if the questionable provisions are legally unenforceable,,,,,
Radio,SRE,0,1,SingleQuestion,You are managing a project in a foreign country. In this country there is a normal practice for business people to exchange gifts whenever a new project is awarded. Therefore company has guidelines to accept and pay gift of certain range without approval. You given a gift to your customer. Now customer is giving you the gift of higher value than your gift. What should you do now?,,,[Qno: PML_1542] >> ,,,,
,,,,,,,Tell your customer to give the gift to your manager.,,,,,
,,,,,,,Ask your customer to give you the gift of lower or equal value than allowed limit in your organization.,,,,,
,,,,,,,"Refuse the gift graciously, explaining your company&rsquo;s policy",,,,,
,,,,,,1,Contact your company&rsquo;s management and seek for assistance,,,,,
Radio,TM,0,1,SingleQuestion,Who should developed the activity duration estimates?,,,[Qno: PML_1720] >> ,,,,
,,,,,,, The project manager,,,,,
,,,,,,1, The person or team doing the work. ,,,,,
,,,,,,, Senior management. ,,,,,
,,,,,,, The customer.,,,,,
Radio,PM,0,1,SingleQuestion,In contract negotiation process you ,,,[Qno: PML_1756] >> “Contract negotiation clarifies the structure and requirements of the contract so that mutual agreement can be reached prior to signing the contract.” [PMBoK 12.2.2.7],,,,
,,,,,,,Reaches to acceptable agreement with parties through  communication and compromise.,,,,,
,,,,,,,Clarify and develop a mutual agreement on the responsibilities and authorities that will govern contract administration.,,,,,
,,,,,,,Bargain with the seller with respect to resources and activities in order to come to terms that can be incorporated into the final contract.,,,,,
,,,,,,1,Clarify and develop a mutual agreement on the structure and requirements of the contract.,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is true from buyer&rsquo;s perspective,,,[Qno: PML_1858] >> ,,,,
,,,,,,,Subcontractors are first considered during the Solicitation Process,,,,,
,,,,,,,Procurement planning does not include consideration of potential subcontracts since this is the duty of the contractor.,,,,,
,,,,,,1,Procurement planning should include consideration of potential subcontracts,,,,,
,,,,,,,none of the above,,,,,
Radio,FW,0,1,SingleQuestion,Projects are undertaken at all levels of the organization?,,,[Qno: PML_1879] >> ,,,,
,,,,,,1,True,,,,,
,,,,,,,False,,,,,
,,,,,,,Both True and False,,,,,
,,,,,,,Neither true nor false,,,,,
Radio,TM,0,1,SingleQuestion,The smallest unit of time used in scheduling the project is known as:,,,[Qno: PML_1881] >> ,,,,
,,,,,,,Scope unit,,,,,
,,,,,,,Time Measurement,,,,,
,,,,,,1,Calendar Unit,,,,,
,,,,,,,All of the Above,,,,,
Radio,PM,0,1,SingleQuestion,Cost Plus Percentage of Cost (CPPC) contracts provide:,,,[Qno: PML_1884] >> ,,,,
,,,,,,,A reimbursement of allowable costs plus a fixed fee. This is paid proportionately as the work progresses as per contract.,,,,,
,,,,,,1,A reimbursement of allowable cost of services performed plus an agreed upon percentage of the estimated cost as profit.,,,,,
,,,,,,,The supplier with a fixed price for a delivered performance plus a predetermined fee for superior performance.,,,,,
,,,,,,,None of the above.,,,,,
Radio,PM,0,1,SingleQuestion,PMI suggests which of the following behaviors as part of contract negotiations?,,,[Qno: PML_1952] >> ,,,,
,,,,,,,Sniffing and smelling (olfactory),,,,,
,,,,,,,Touching and caressing (tactile),,,,,
,,,,,,1,"Probing, scratching, and small bites",,,,,
,,,,,,,None of the above,,,,,
