View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
Radio,IM,0,1,SingleQuestion,You are working on a high requirement volatile project with multiple key stakeholders. Therefore you realize that you must give careful attention to integrated change control.  In other words it means---,,,"[Qno: PML_2743] >> Integrated change control is the process necessary for controlling factors that create changes to make sure those changes are beneficial, determining whether a change has occurred, and managing the approved changes, including when they occur.",,,,
,,,,,,,Establish an effective change control board with detailed defined procedures.,,,,,
,,,,,,,Identifying the precise nature of the stakeholder conflicts with regard to requirement change.,,,,,
,,,,,,,"Managing the primary baselines of scope, time and cost throughout project execution very closely.",,,,,
,,,,,,1,"Influencing the factors that create changes, determining if a change has occurred, and managing the actual changes that do occur.",,,,,
Radio,IM,0,1,SingleQuestion,Which of the following statements about administrative closure is false?,,,[Qno: PML_2744] >> The causes of variation and the reasoning behind the corrective action chosen are important elements of the lessons learned document. Lesson learned should be extended to any kind of learning of the organization or project team. It should not document the name of specific person responsible person for poor or great results.,,,,
,,,,,,,Administrative closure may occur at the end of a phase or at the end of a project.,,,,,
,,,,,,,"Even though the project records are complete, administrative closure is not complete until other relevant databases have been updated.",,,,,
,,,,,,,Administrative closure has a shared objective with scope verification.,,,,,
,,,,,,1,Lessons learned should be limited to causes of variance and the reasoning behind the corrective action chosen.,,,,,
Radio,IM,0,1,SingleQuestion,"Work performance information include information concerning to tasks which have been started, or completed along with the degree of conformance to established quality standards. Work performance information is",,,"[Qno: PML_2745] >> Information on work results like which deliverables have been completed and which have not with what extent quality standards are being met, what time, costs have been incurred or committed, etc. is collected as part of direct and manage project execution",,,,
,,,,,,,an output of report performance and an input to Perform Integrated Change Control.,,,,,
,,,,,,,an output of Distribute Information and an input to Report Performance,,,,,
,,,,,,1,an output of Direct and Manage Project Execution and an input to Report Performance.,,,,,
,,,,,,,an output of Direct and Manage Project Execution and an input to Perform Integrated Change Control.,,,,,
Radio,IM,0,1,SingleQuestion,Which input to Perform Integrated Change Control process provides the basis for identifying changes and recognizing the possibility of future problems?,,,[Qno: PML_2753] >> Discussing change request without work performance information does not give visibility about the related work which has been and impact of the changes on future.,,,,
,,,,,,1,Work Performance Information.,,,,,
,,,,,,,Performance measurement.,,,,,
,,,,,,,Project Management Plan.,,,,,
,,,,,,,Change requests.,,,,,
Radio,IM,0,1,SingleQuestion,Standards and regulations,,,"[Qno: PML_2754] >> Standards may suggest, and regulations impose, minimal requirements on quality.",,,,
,,,,,,,are only indirectly related to quality management.,,,,,
,,,,,,,are the basis for the quality management plan.,,,,,
,,,,,,,represent quality criteria that must be adhered to.,,,,,
,,,,,,1,represent externally imposed quality criteria.,,,,,
Radio,IM,0,1,SingleQuestion,Statement of work can be available in all document except,,,[Qno: PML_2808] >> ,,,,
,,,,,,,Request for Proposal (RFP),,,,,
,,,,,,,Request for Information (RFI),,,,,
,,,,,,,Request for Bid (RFB),,,,,
,,,,,,1,Scope Statement,,,,,
Radio,IM,0,1,SingleQuestion,Project Charter not is input to ,,,[Qno: PML_2852] >> ,,,,
,,,,,,,Develop Project Management Plan,,,,,
,,,,,,,Collect Requirement,,,,,
,,,,,,1,Identify Risk,,,,,
,,,,,,,Identify Stakeholders,,,,,
Radio,IM,0,1,SingleQuestion,Work performance information is input to all monitoring and controlling process group process except,,,[Qno: PML_2980] >> Monitor & Control Project Work has performance report as an input.,,,,
,,,,,,,Administer Procurement,,,,,
,,,,,,,Monitor & Control Riks,,,,,
,,,,,,1,Monitor & Control Project Work,,,,,
,,,,,,,Report Performance,,,,,
Radio,IM,0,1,SingleQuestion,Your configuration manager told you that one of the sentence below is not true. Which one is that?,,,[Qno: PML_2981] >> ,,,,
,,,,,,,Configuration Management is part of integrated change control ,,,,,
,,,,,,1,integrated change Control is part of Configuration management,,,,,
,,,,,,,Configuration Management includes configuration status accounting,,,,,
,,,,,,,Change Request can be a preventive action,,,,,
Radio,IM,0,1,SingleQuestion,When do you first time assign team member(s) for perform integrated change control activities,,,[Qno: PML_2982] >> The perform integrated change control process is conducted from project inception through completion. PMBOK(r) Guide 4th Edition Page 93,,,,
,,,,,,1,At the time of kickoff meeting,,,,,
,,,,,,,At the time of project planning,,,,,
,,,,,,,After planning is complete,,,,,
,,,,,,,At the time project execution.,,,,,
Radio,IM,0,1,SingleQuestion,"Select the activity, which Perform Integrated Change Control process does not include as one of the change management activities",,,[Qno: PML_2983] >> Implementing change request is part of direct and manage project execution,,,,
,,,,,,,Influencing the factors that circumvent integrated change control so that only approved changes are implemented,,,,,
,,,,,,,"Reviewing, analyzing and approving change requests promptly",,,,,
,,,,,,,Documenting the complete impact of change request,,,,,
,,,,,,1,Implementing the changes,,,,,
Radio,IM,0,1,SingleQuestion,Maintaining the integrity of baselines by releasing only approved changes is part of,,,[Qno: PML_2984] >> Maintaining the integrity of baselines by releasing only approved changes. Only approved changes are incorporated into the project management plan and project documents. This is a change management activity which is part of perform integrated change control. PMBOK(r) Guide 4th Edition Page 93,,,,
,,,,,,,Perform Quality Control,,,,,
,,,,,,1,Perform integrated change Control,,,,,
,,,,,,,Monitor & Control Project Work,,,,,
,,,,,,,Change request template,,,,,
Radio,IM,0,1,SingleQuestion,Changes may be initiated ------- But must recorded and entered into the configuration management system.,,,[Qno: PML_2985] >> Any stakeholder can request the change in any format. But it is project manager&rsquo;s responsibility to document them and keep under configuration management system.,,,,
,,,,,,,Verbally,,,,,
,,,,,,,Written,,,,,
,,,,,,,Informally,,,,,
,,,,,,1,All of the above.,,,,,
Radio,IM,0,1,SingleQuestion,Change request process may NOT require information like,,,"[Qno: PML_2986] >> Change request process should be able to check the feasibility, estimate the time and cost required to implement the check. Remaining is out of the scope of this process.",,,,
,,,,,,,Estimated time impact,,,,,
,,,,,,,Estimated cost impact,,,,,
,,,,,,1,Forecasted defect density due change request,,,,,
,,,,,,,Feasibility,,,,,
Radio,IM,0,1,SingleQuestion,Every change request raised by key stakeholders must be,,,"[Qno: PML_2987] >> Change request management process helps you in evaluating change request based on various parameters like who should be given priority, what type of change request should be implemented first, what is important in project while considering any change request, so that decision of approval or rejection can be taken without wasting much time and without any confusion.<BR>Therefore the best answer is ""Must be routed through the integrated change control process & responded quickly"".",,,,
,,,,,,,Implemented otherwise project will in trouble,,,,,
,,,,,,1,Must be routed through the integrated change Control process & responded quickly,,,,,
,,,,,,,Should be implemented first,,,,,
,,,,,,,Must be planned to be released either in current or next release,,,,,
Radio,IM,0,1,SingleQuestion,In the context of configuration control & change control procedures which statement is incorrect,,,"[Qno: PML_2988] >> All four sentences are correct. Last of option ""None of the above correct"" is incorrect.",,,,
,,,,,,,Both are part of perform integrated change control,,,,,
,,,,,,,Both are separate procedure with clearly defined boundaries,,,,,
,,,,,,,"Configuration control is related to identification, versioning, configuration item audit",,,,,
,,,,,,1,None of above is correct,,,,,
Radio,IM,0,1,SingleQuestion,Which one of these is not configuration management activity,,,[Qno: PML_2989] >> PMBOK(r) Guide 4th Edition Page 95,,,,
,,,,,,,Configuration identification,,,,,
,,,,,,,Configuration status accounting,,,,,
,,,,,,,Configuration verification and audit,,,,,
,,,,,,1,Verify scope,,,,,
Radio,IM,0,1,SingleQuestion,You are going for a change control board meeting. Which information is not required,,,[Qno: PML_2990] >> ,,,,
,,,,,,,Project Management Plan,,,,,
,,,,,,,Work Performance Information,,,,,
,,,,,,,Change Request,,,,,
,,,,,,1,Work Performance Measurement,,,,,
Radio,IM,0,1,SingleQuestion,"In your project change control meeting is just over, what is not expected output of this meeting",,,[Qno: PML_2991] >> Risk related contract decision is output of plan risk response,,,,
,,,,,,,Change request status update,,,,,
,,,,,,,Project management plan updates,,,,,
,,,,,,,Project document updates,,,,,
,,,,,,1,Risk related contract decision,,,,,
Radio,IM,0,1,SingleQuestion,Which of these is tool and technique of perform integrated change control process,,,[Qno: PML_2992] >> Perform integrated change control has only two tools and techniques 1- Change Control Meetings 2-Expert Judgement,,,,
,,,,,,1,Expert Judgement,,,,,
,,,,,,,Project Management Information Systems,,,,,
,,,,,,,Performance Report,,,,,
,,,,,,,Ground Rules,,,,,
Radio,IM,0,1,SingleQuestion,You are conducting a project closure with you project team what is not required,,,[Qno: PML_2993] >> Validated deliverables are required to verify the scope,,,,
,,,,,,,Project Management Plan,,,,,
,,,,,,,List of accepted deliverables,,,,,
,,,,,,,Project or phase closure guidelines,,,,,
,,,,,,1,Validated deliverables,,,,,
Radio,IM,0,1,SingleQuestion,Project Management Plan is not input in,,,[Qno: PML_2994] >> ,,,,
,,,,,,1,Planning process Group Processes,,,,,
,,,,,,,Executing Process Group Processes,,,,,
,,,,,,,Monitoring & Controlling Process Group Processes,,,,,
,,,,,,,Closing Process Group Processes,,,,,
Radio,IM,0,1,SingleQuestion,Project charter is not input to ,,,[Qno: PML_2995] >> ,,,,
,,,,,,,Identify Stakeholders,,,,,
,,,,,,,Collect Requirements,,,,,
,,,,,,,Define Scope,,,,,
,,,,,,1,Create WBS,,,,,
Radio,IM,0,1,SingleQuestion,Work performance information is not input to any execution process except,,,[Qno: PML_2996] >> ,,,,
,,,,,,1,Perform Quality assurance,,,,,
,,,,,,,Manage project team,,,,,
,,,,,,,Develop project team,,,,,
,,,,,,,Conduct procurement,,,,,
Radio,IM,0,1,SingleQuestion,Work performance information is generated while performing,,,[Qno: PML_2997] >> ,,,,
,,,,,,,Report Performance,,,,,
,,,,,,1,Direct & Manage Project Work,,,,,
,,,,,,,Monitor & Control Project Work,,,,,
,,,,,,,Perform Quality Control,,,,,
Radio,IM,0,1,SingleQuestion,Cost management plan & schedule management plan is output of,,,[Qno: PML_2998] >> ,,,,
,,,,,,1,Develop Project management Plan & part of Project management Plan,,,,,
,,,,,,,Cost Management & Schedule Management Knowledge area processes respectably,,,,,
,,,,,,,Wherever required it can be developed based on the need otherwise not required to spend time on this,,,,,
,,,,,,,"Part of develop project charter, it should be approved by sponsor along with charter",,,,,
Radio,IM,0,1,SingleQuestion,Which of these is not output of Direct & Manage Project Execution,,,[Qno: PML_2999] >> ,,,,
,,,,,,,Change Requests,,,,,
,,,,,,,Deliverables,,,,,
,,,,,,,Project Documents Updates,,,,,
,,,,,,1,Work Performance Measurements,,,,,
Radio,IM,0,1,SingleQuestion,You have been temporarily assigned as a project manager for a project which is already in execution phase. What input need NOT to be considered to direct and manage the execution,,,[Qno: PML_3000] >> ,,,,
,,,,,,,Project Management Plan,,,,,
,,,,,,,Approved Change Requests,,,,,
,,,,,,,Enterprise Environment Factors,,,,,
,,,,,,1,Project Charter,,,,,
Radio,IM,0,1,SingleQuestion,Change requests can be,,,[Qno: PML_3001] >> ,,,,
,,,,,,,Corrective action,,,,,
,,,,,,,Preventive action,,,,,
,,,,,,,Defect Repair,,,,,
,,,,,,1,All of the above,,,,,
Radio,PM,0,1,SingleQuestion,Make-or-buy analysis is a tool & technique of which process?,,,[Qno: PML_102] >> ,,,,
,,,,,,,Conduct Procurement,,,,,
,,,,,,1,Plan Procurement,,,,,
,,,,,,,Close Procurement,,,,,
,,,,,,,Administer Procurement,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is not an input of the Conduct Procurement process?,,,[Qno: PML_126] >> Procurement Management Plan is part of Project Management Plan,,,,
,,,,,,,Teaming agreements,,,,,
,,,,,,,Qualified seller list,,,,,
,,,,,,1,Procurement management plan,,,,,
,,,,,,,Project management plan,,,,,
Radio,PM,0,1,SingleQuestion,You are the project manager on a project where even after several round of discussion with contractor you do not know that how time and material it will take to complete the project. In this situation which type would be the most appropriate for this project?,,,[Qno: PML_137] >> ,,,,
,,,,,,,Fixed price (FP),,,,,
,,,,,,,Cost plus Incentive Fee (CPIF),,,,,
,,,,,,1,Time & Material (T&M),,,,,
,,,,,,,Cost plus Fixed Fee (CPFF),,,,,
Radio,PM,0,1,SingleQuestion,What is true about proposals?,,,[Qno: PML_139] >> ,,,,
,,,,,,1,They represent the mutual agreement on the structure of the contract and the requirements prior to the contract execution.,,,,,
,,,,,,,They must represent the entire and complete offer and cannot be verbally modified until contract negotiations begin.,,,,,
,,,,,,,"They include a description of the desired form of the response, the relevant procurement statement of work (SOW) and any required contractual provisions.",,,,,
,,,,,,,They always contain a separate section giving the price for the proposed solution.,,,,,
Radio,PM,0,1,SingleQuestion,Ravi is the project manager of a project which requires a specific skill for a part of the project. He has hired an independent contractor to perform the work. The contract specifies that charges are $95 per hour plus material. This is an example of:,,,[Qno: PML_154] >> ,,,,
,,,,,,,Unit-price plus material,,,,,
,,,,,,,Cost plus fixed fee,,,,,
,,,,,,1,Time and Material,,,,,
,,,,,,,Fixed price,,,,,
Radio,PM,0,1,SingleQuestion,FFP is an acronym for:,,,[Qno: PML_159] >> ,,,,
,,,,,,,Fixed-Price-Procurement,,,,,
,,,,,,1,Firm-Fixed-Price,,,,,
,,,,,,,Free-Float-Performance,,,,,
,,,,,,,Fixed-Fee-Procurement,,,,,
Radio,PM,0,1,SingleQuestion,You are requesting from a potential seller full and complete pricing together with all design details. Which procurement document do you expect to receive?,,,[Qno: PML_164] >> ,,,,
,,,,,,,Request for Proposal,,,,,
,,,,,,,Purchase Order,,,,,
,,,,,,,Delivery Specification,,,,,
,,,,,,1,Invitation for Bid,,,,,
Radio,PM,0,1,SingleQuestion,Lessons learned from the contracting process are often derived from which one of the following?,,,[Qno: PML_170] >> ,,,,
,,,,,,,The purchasing department,,,,,
,,,,,,,The performance audit,,,,,
,,,,,,1,The procurement audit,,,,,
,,,,,,,The wrap-up meeting,,,,,
Radio,PM,0,1,SingleQuestion,Your project depends on a key deliverable from a vendor you worked with several times in the past. So far the vendor has been reliable and you expect the deliverable to arrive as planned on 1-Jan. This is an example of which one of the following?,,,[Qno: PML_199] >> You are assuming based on the previous experience with the vendor that he will be able to make the delivery on time.<BR>Constraint is date/fund/technical limit imposed on any deliverables which cannot be changed and you have work with those.,,,,
,,,,,,,Requirement,,,,,
,,,,,,,Objective,,,,,
,,,,,,,Constraint,,,,,
,,,,,,1,Assumption,,,,,
Radio,PM,0,1,SingleQuestion,Where would you look first to find specific procedures for contract closure?,,,"[Qno: PML_281] >> Procurement documents has the information related to product, services, results need to be procured along with timelines, SLA, configuration, features<BR>OPA does not have specific procedures for contract closure, they have either generic procedures or specific to some other projects<BR>Project management plan has baseline, subsidiary plans and it tells that how to execute, monitor and control the project. Contract procedure is out of scope from project management plan",,,,
,,,,,,,Procurement documents,,,,,
,,,,,,,Organizational process assets,,,,,
,,,,,,,Project management plan,,,,,
,,,,,,1,Contract terms and conditions,,,,,
Radio,PM,0,1,SingleQuestion,"You are project manager of a project which is well on schedule and a milestone is 20th days from now. To achieve this milestone you need to order equipment. You call procurement and asked for the equipment to be ordered. But, they told you that the required paperwork needs to be done and after that an approval is required then only can they place the order. Which of the following statement is true regarding this situation?",,,[Qno: PML_362] >> ,,,,
,,,,,,,The problem requires immediate corrective action to prevent schedule delays.,,,,,
,,,,,,,The problem triggers a risk and requires immediate risk response planning.,,,,,
,,,,,,1,Paperwork and approval cycle is organizational procedure and this should have been considered while planning the deliveries.,,,,,
,,,,,,,This situation will possibly cause a schedule variance and will require corrective action to the project back on schedule.,,,,,
Radio,PM,0,1,SingleQuestion,As a project manager on a IT infrastructure project you are conducting a bidder conference for all prospective sellers to ensure they have a clear and common understanding. This activity is performed in which project management process?,,,[Qno: PML_416] >> ,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Plan Procurement,,,,,
,,,,,,,Verify Scope,,,,,
,,,,,,,Collect Requirements,,,,,
Radio,PM,0,1,SingleQuestion,"There are some constructive changes in your project, what are possible consequences of this?",,,[Qno: PML_420] >> PMBOK(r) Guide 4th Edition Page 339,,,,
,,,,,,,They might have been requested by the sponsor but not considered important by the project manager and can be an issue while getting payment from sponsor,,,,,
,,,,,,,They might be a result of a senior technical review and can stop the project if something serious was found.,,,,,
,,,,,,,They might be a proposed by the project team and can lead to issues with the stakeholders.,,,,,
,,,,,,1,They might be disputed by any one party and can lead to claims against the other.,,,,,
Radio,PM,0,1,SingleQuestion,"You are a project manager of cost reimbursable contract which has target cost: $50,000. This project has Target fee: $ 5,000<BR>Buyer/Seller sharing: 70% / 30%<BR>Price ceiling: $ 60,000<BR>Which is the PTA (= Point of total assumption, Break point) of the project?  ",,,[Qno: PML_462] >> Target Cost (TC)= 50000  (Any $ spent over it will be deducted from the seller&rsquo;s profit but buyer also bear the price)<BR>Target Profit (TP)= 5000  <BR>Target Price (TPR)= 55000  <BR>Ceiling Price (CP)= 60000  (Any $ spent over it seller will pay from his own pocket)<BR>Buyer/Seller Ratio 70% / 30%<BR>   <BR>PTA =   (Ceiling Price - Target Price)/Buyers Ratio + Target Cost<BR>:PTA 57143  ,,,,
,,,,,,1,"$57,143 ",,,,,
,,,,,,,"$55,000 ",,,,,
,,,,,,,"$60,000 ",,,,,
,,,,,,,"$60,397 ",,,,,
Radio,PM,0,1,SingleQuestion,You are working on a construction project and you know that same quality and grade of material can be available from many vendors. What would you include in the procurement package to ensure that offers from vendor are comparable?,,,[Qno: PML_465] >> ,,,,
,,,,,,,"The approved project scope statement, the WBS which should be broken down to Work Package level and the WBS dictionary",,,,,
,,,,,,,A statement of work describing the needs of the project in sufficient detail to enable vendors to make suitable proposals,,,,,
,,,,,,1,A statement of work specifying attributes and metrics of the requested deliverables in detail to allow vendors submission of bids,,,,,
,,,,,,,The risk management plan and the reports from those risk management reviews which have been made so far,,,,,
Radio,PM,0,1,SingleQuestion,Which is an appropriate order in most project situations for the development of scope-related documents?,,,[Qno: PML_507] >> ,,,,
,,,,,,,Work breakdown structure >> Scope statement >> Project charter >> CSOW (Contractual SOW) >> Contractual WBS,,,,,
,,,,,,,Feasibility study >> Contract >> Contractual WBS >> SOW descriptions >> PID (Project initiation document).,,,,,
,,,,,,1,Project SOW (Statement of work) >> Project charter >> Project scope management plan >> Project scope statement >> WBS  dictionary.,,,,,
,,,,,,,BOM (Bill of materials) >> CAP (Control account plan) >> Project charter >> Change management plan >> Scope baseline.,,,,,
Radio,PM,0,1,SingleQuestion,"In most jurisdictions, a legally required order of formal statements establishing a contract is called",,,[Qno: PML_536] >> ,,,,
,,,,,,1,"Offer, acceptance",,,,,
,,,,,,,"Inquiry, bid, order",,,,,
,,,,,,,"Invitation to treat, offer, PO",,,,,
,,,,,,,"MoU, LoI, final agreement",,,,,
Radio,PM,0,1,SingleQuestion,Your customer is asking you that we should close the contract tomorrow. What document you need to close the contract?,,,"[Qno: PML_832] >> While closing contract you need Contract documentation, Procurement audits and Formal acceptance and closure.",,,,
,,,,,,,Formal acceptance and closure,,,,,
,,,,,,,Contract documentation,,,,,
,,,,,,,Procurement audits,,,,,
,,,,,,1,All of the above,,,,,
Radio,PM,0,1,SingleQuestion,The process of identifying and defining a product or service required in project is called:,,,[Qno: PML_839] >> In procurement planning process you determine what products or services required from outside the project organization,,,,
,,,,,,,Source selection,,,,,
,,,,,,,Contract administration,,,,,
,,,,,,1,Procurement planning,,,,,
,,,,,,,Contract closeout,,,,,
Radio,PM,0,1,SingleQuestion,You write your procurement document in which process?,,,[Qno: PML_843] >> Create Procurement document is done in Plan Procurements process.,,,,
,,,,,,,Conduct Procurements,,,,,
,,,,,,,Administer Procurements,,,,,
,,,,,,1,Plan Procurements,,,,,
,,,,,,,Procurement Plan,,,,,
Radio,PM,0,1,SingleQuestion,"You are working on a fixed-price-plus-incentive (FPI) firm contract has a target cost of $270,000, a target profit of $28,000, target price of $ 298,000, a ceiling price of $320,000, and a share ratio of 80/20. The actual cost of the project was $340,000. How much profit does the seller make?",,,[Qno: PML_1037] >> Target Cost (TC)= 270000  (Any $ spent over it will be deducted from the seller&rsquo;s profit but buyer also bear the price)<BR>Target Profit (TP)= 28000  <BR>Target Price (TPR)= 298000  <BR>Ceiling Price (CP)= 320000  (Any $ spent over it seller will pay from his own pocket)<BR>Buyer/Seller Ratio 80% / 20%<BR>Actual Cost (AC) 318000  <BR>   <BR>PTA =   (Ceiling Price - Target Price)/Buyers Ratio + Target Cost<BR>:PTA 297500  <BR>Cost Overrun @ PTA =   PTA - Target Cost<BR>:Cost Overrun @ PTA= 27500  <BR>Buyer Seller  (Price up to PTA will be shared by buyer & seller in agreed ratio. Any extra penny will be deducted without sharing from the profit of seller.)<BR>80% / 20%  <BR>22000 / 5500.0  (Cost below PTA will be shared between buyer and seller)<BR>   <BR>Seller&rsquo;s Profit Cut 1= 5500.00  (Profit cut associated with AC up to PTA)<BR>Seller&rsquo;s Profit Cut 2= 20500.00  (Profit cut associated with AC above PTA and less then ceiling price) (AC- PTA)<BR>Total Profit Cut= 26000.00  (Profit Cut 1 + Profit Cut 2)<BR>Profit paid to vendor=   Target Profit - Profit Cut because of Actual cost is above than Target cost<BR>:Profit paid to vendor= 2000.0  (Negative means loss)<BR>Profit to buyer=   PTA - Actual Cost<BR>:Profit to buyer= -20500  Negative means loss<BR>Total cost paid by Buyer=   Actual Cost + Profit to Vendor<BR>:Total cost paid by Buyer= 320000  Also known as cost of contract,,,,
,,,,,,,"$11,000 ",,,,,
,,,,,,,"$15,000 ",,,,,
,,,,,,1,"$2,000 ",,,,,
,,,,,,,"$6,000 ",,,,,
Radio,PM,0,1,SingleQuestion,"You are the project manager for a project with an estimate of $100,000. After carefully analyzing the details, you found that you can complete the project in $70,000 by re-using some of the components. What action you should take?",,,[Qno: PML_1044] >> ,,,,
,,,,,,1,"Should inform the Sponsor and explain the approach and explain him the new estimate of $70,000.",,,,,
,,,,,,,Should not inform anyone since this will be a profit and you can show that you have made a big profit.,,,,,
,,,,,,,"Reduce the contingency reserve of your project by $30,000",,,,,
,,,,,,,"Inform the team that they will be getting a huge bonus on successful completion of the project and divide the $30,000 at the end of the project to team members as performance bonus",,,,,
Radio,PM,0,1,SingleQuestion,Which Contract is most widely used in Procurement process,,,[Qno: PML_1095] >> ,,,,
,,,,,,,Fixed Price Award Fee,,,,,
,,,,,,,CPPC,,,,,
,,,,,,1,Fixed Price ,,,,,
,,,,,,,Time & Material,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following contracts has the MOST risk for the buyer?,,,[Qno: PML_1164] >> In all first three options seller does not have incentive of controlling the prices. In the CPPC contract seller is rather getting more when material cost is high. So it is in his interest if material prices goes up.,,,,
,,,,,,,Cost plus fixed fee (CPFF),,,,,
,,,,,,,Time and Materials (T&M),,,,,
,,,,,,1,Cost plus percentage (CPPC),,,,,
,,,,,,,Fixed price (FP),,,,,
Radio,PM,0,1,SingleQuestion,Which of the following BEST describes the records management system?,,,"[Qno: PML_1247] >> The records management system is used in Administer Procurement and Close Procurement Processes. It is used to store your contracts and any related documents, so that future project managers can refer to them in future projects.",,,,
,,,,,,,A library that stores the lessons learned for past projects,,,,,
,,,,,,,A filing system to store paid invoices,,,,,
,,,,,,1,A system to store contracts and project records for future project managers to reference,,,,,
,,,,,,,"A system to store human resource records, salary information and work performance history",,,,,
Radio,PM,0,1,SingleQuestion,Which of the following contracts has the MOST risk for the seller?,,,[Qno: PML_1285] >> A fixed price (FP) contract means that the buyer pays one amount regardless of how much it costs the seller to do the work. A fixed price contract only makes sense in cases where the scope is very well known.,,,,
,,,,,,1,Fixed price (FP),,,,,
,,,,,,,Cost plus fixed fee (CPFF),,,,,
,,,,,,,Time and Materials (T&M),,,,,
,,,,,,,Cost plus percentage of costs (CPPC),,,,,
Radio,PM,0,1,SingleQuestion, What is a tool and technique of Close procurements?,,,"[Qno: PML_1457] >> Procurement Audits, Negotiated Settlements, Records Mgmt Systems are tools and technique of close procurement. PMBOK(r) Guide 4th Edition, p. 343",,,,
,,,,,,, Payment systems ,,,,,
,,,,,,, Performance Reporting,,,,,
,,,,,,1, Negotiated settlements,,,,,
,,,,,,, Claims administration,,,,,
Radio,PM,0,1,SingleQuestion, An RFP is:,,,"[Qno: PML_1488] >> Request for Proposal is Output of the Plan Procurements process. PMBOK(r) Guide, p. 326",,,,
,,,,,,, A tool and technique of the Conduct Procurements process ,,,,,
,,,,,,1, An output of the Plan Procurements process,,,,,
,,,,,,, An input to Administer Procurements process,,,,,
,,,,,,, A tool and technique of the Plan Procurements process,,,,,
Radio,PM,0,1,SingleQuestion,The project manager can perform all the following functions in a procurement except:,,,"[Qno: PML_1515] >> The PM may not be the lead negotiator in procurements. PMBOK(r) Guide 4th Edition, p. 333",,,,
,,,,,,1,Should be the lead negotiator in a procurement ,,,,,
,,,,,,,Have authority to authorize changes to the procurement,,,,,
,,,,,,,Help to clarify and finalize the contract terms and conditions,,,,,
,,,,,,,Take a lead role in auditing the seller&rsquo;s work product,,,,,
Radio,PM,0,1,SingleQuestion,"You have engaged a sole source vendor to procure a critical product for your project that is needed for your project. The vendor submits a contract which is reviewed by your legal team. While most of the provisions are agreeable, there are several questionable provisions that are clearly illegal and unenforceable in the state where the contract will be signed. The vendor has informed you that they will not provide the product or sign the contract without those questionable provisions included. The procurement of this product is critical to the survivability of your business, and time is of the essence. The vendor thinks they have advantageous position and your organization have to comply in order to complete the project. Aside from the questionable provisions in the contract, everything else in the contract is acceptable. As the buyer, your best option moving forward is to:",,,"[Qno: PML_1539] >>  This is a somewhat tricky question and it must be read carefully. Answer A does not help you if time is of the essence - litigations and additional negotiations can take quite a long time. Answer C may or may not be possible and will also take considerable additional time. Answer D would probably work, legally, but may not support the idea of ‘protecting the relationship with the seller&rsquo;. However, it might become your ‘fallback&rsquo; option if B does not work. The best option, Answer B, is to point out the legal problems with the contract and appeal to the vendor&rsquo;s reason. Point out that if it comes down to legal wrangling or a court case, the illegality of the specific contract provisions will be exposed and deemed unenforceable in a court of law. (Most contracts will contain a phrase that states that if any provision of the contract is deemed unenforceable in a court of law, the remaining provisions are still in force.)",,,,
,,,,,,,Find a competing vendor that will provide an equivalent product ,,,,,
,,,,,,,Initiate a legal action against the vendor for attempting to break the law,,,,,
,,,,,,1," Point out that the questionable provisions are unenforceable in the state, and offer to sign the contract immediately if the provisions are removed or modified to be legal",,,,,
,,,,,,,Today you can sign the contract -  even if the questionable provisions are legally unenforceable,,,,,
Radio,PM,0,1,SingleQuestion, Forward buying will:,,,"[Qno: PML_1706] >> Decrease transportation costs.<BR>If you buy something in advance it increases cost of storage, increases capital investment because you need to pay, increases material in inventory but it decreases the cost of transportation because same medium can be used to procure more.",,,,
,,,,,,,Decrease capital investment,,,,,
,,,,,,1,Decrease transportation costs,,,,,
,,,,,,,Decrease storage cost,,,,,
,,,,,,,Decrease inventory,,,,,
Radio,PM,0,1,SingleQuestion,In contract negotiation process you ,,,[Qno: PML_1756] >> “Contract negotiation clarifies the structure and requirements of the contract so that mutual agreement can be reached prior to signing the contract.” [PMBoK 12.2.2.7],,,,
,,,,,,,Reaches to acceptable agreement with parties through  communication and compromise.,,,,,
,,,,,,,Clarify and develop a mutual agreement on the responsibilities and authorities that will govern contract administration.,,,,,
,,,,,,,Bargain with the seller with respect to resources and activities in order to come to terms that can be incorporated into the final contract.,,,,,
,,,,,,1,Clarify and develop a mutual agreement on the structure and requirements of the contract.,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is true from buyer&rsquo;s perspective,,,[Qno: PML_1858] >> ,,,,
,,,,,,,Subcontractors are first considered during the Solicitation Process,,,,,
,,,,,,,Procurement planning does not include consideration of potential subcontracts since this is the duty of the contractor.,,,,,
,,,,,,1,Procurement planning should include consideration of potential subcontracts,,,,,
,,,,,,,none of the above,,,,,
Radio,PM,0,1,SingleQuestion,"You are working on a cost-plus-percentage-cost (CPPC). Contract has an estimated cost of $225,000 with an agreed profit of 10% of the costs. The actual cost of the project is $110,000. What is the total reimbursement to the seller?",,,[Qno: PML_1864] >> ,,,,
,,,,,,1,"$121,000 ",,,,,
,,,,,,,"$247,500 ",,,,,
,,,,,,,"$22,500 ",,,,,
,,,,,,,"$11,000 ",,,,,
